Account_id,Subscription_id,Account_name,Industry,Country,Signup_date,Start_date,End_date,Referral_source,Plan_tier_before,Upgrade_flag,Downgrade_flag,Plan_tier_after,Churn_flag,Seats,Is_trial,Auto_renewal,Mrr_amount,Arr_amount,Billing_frequency,Usage_count,Usage_duration_secs,Error_count,Total_tickets,Avg_satisfaction
A-462d45,S-9dda85,Company_13,Cybersecurity,US,1/15/2024,1/16/2024,5/29/2024,Partner,Enterprise,FALSE,TRUE,Basic,TRUE,50,TRUE,FALSE,1691,20292,Annual,37,3983,2,4,4
A-d5a319,S-71466f,Company_158,FinTech,US,5/4/2023,1/16/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,15,FALSE,TRUE,285,3420,Annual,45,13578,2,1,4
A-f1f639,S-ab212b,Company_296,EdTech,US,2/26/2023,1/16/2024,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,2,FALSE,TRUE,38,456,Monthly,21,10728,1,7,4.6
A-558c72,S-c8d680,Company_438,FinTech,US,6/1/2023,1/16/2024,2/3/2024,Organic,Basic,TRUE,FALSE,Enterprise,TRUE,12,FALSE,TRUE,2388,28656,Monthly,56,5979,4,4,4.2
A-ac14bb,S-c855b0,Company_15,FinTech,US,9/8/2023,1/16/2024,12/31/2024,Partner,Enterprise,FALSE,FALSE,Enterprise,FALSE,46,FALSE,TRUE,14129,169548,Annual,67,15816,8,2,4
A-dcc2f0,S-b2409c,Company_309,FinTech,UK,7/22/2023,1/16/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,15,FALSE,TRUE,2985,35820,Monthly,102,44507,3,2,4
A-6da850,S-a8e49e,Company_293,FinTech,IN,10/7/2023,1/17/2024,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,5,FALSE,TRUE,995,11940,Monthly,36,12988,1,5,4
A-a865bd,S-9d7fa9,Company_297,Cybersecurity,US,9/19/2023,1/17/2024,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,38,FALSE,TRUE,1862,22344,Monthly,37,14644,2,2,3.5
A-6c093d,S-270a4e,Company_12,DevTools,US,4/14/2023,1/17/2024,12/31/2024,Partner,Basic,FALSE,FALSE,Basic,FALSE,7,TRUE,TRUE,133,1596,Monthly,63,27399,2,3,4.3
A-dcc3f1,S-1b0848,Company_314,HealthTech,US,12/27/2023,1/17/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,36,FALSE,TRUE,2499,29988,Monthly,53,15180,2,9,3.9
A-67be94,S-51924b,Company_276,EdTech,US,4/4/2023,1/18/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Basic,FALSE,44,FALSE,TRUE,1178,14136,Annual,86,29750,5,5,4
A-55f257,S-80fa36,Company_496,FinTech,US,12/21/2023,1/18/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,9,FALSE,FALSE,441,5292,Monthly,36,10500,4,6,4.7
A-bece89,S-82848e,Company_128,Cybersecurity,IN,12/1/2023,1/18/2024,12/31/2024,Event,Pro,TRUE,FALSE,Enterprise,FALSE,26,FALSE,TRUE,5174,62088,Annual,29,10888,1,4,4
A-dbc825,S-249448,Company_252,EdTech,FR,1/7/2024,1/19/2024,12/31/2024,Partner,Enterprise,FALSE,FALSE,Enterprise,FALSE,19,FALSE,TRUE,3781,45372,Annual,70,22922,8,6,4
A-712533,S-2d3096,Company_498,EdTech,US,7/31/2023,1/19/2024,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,20,FALSE,TRUE,1078,12936,Annual,71,21308,4,5,3.8
A-02fac6,S-9e15d0,Company_52,FinTech,US,4/6/2023,1/19/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,22,FALSE,TRUE,1078,12936,Monthly,23,2172,0,6,4
A-37f969,S-3bb28f,Company_150,HealthTech,IN,10/14/2023,1/20/2024,12/31/2024,Partner,Enterprise,FALSE,FALSE,Enterprise,FALSE,30,FALSE,TRUE,5970,71640,Monthly,40,17428,1,5,3.8
A-5a184f,S-e71f4a,Company_124,DevTools,DE,6/19/2023,1/20/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,4,FALSE,TRUE,133,1596,Monthly,57,22697,4,3,4.3
A-5b1bcd,S-0a8200,Company_166,DevTools,US,9/16/2023,1/20/2024,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,73,FALSE,TRUE,14527,174324,Annual,89,24710,4,4,4.2
A-6dee43,S-0ff339,Company_478,FinTech,UK,8/12/2023,1/21/2024,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,8,TRUE,TRUE,228,2736,Annual,16,2182,1,5,4.2
A-7f6b86,S-f49e0b,Company_299,HealthTech,US,8/24/2023,1/21/2024,3/21/2024,Partner,Basic,TRUE,FALSE,Pro,TRUE,45,TRUE,TRUE,2205,26460,Annual,22,5870,0,7,3.8
A-5a184f,S-4a8ce0,Company_124,DevTools,DE,6/19/2023,1/21/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,4,FALSE,TRUE,114,1368,Monthly,87,32645,2,3,4.3
A-e98302,S-b409d1,Company_286,EdTech,US,12/26/2023,1/21/2024,12/31/2024,Ads,Enterprise,FALSE,TRUE,Pro,FALSE,17,TRUE,TRUE,882,10584,Annual,36,11244,3,9,4.1
A-712f1c,S-54d2a3,Company_331,DevTools,US,12/16/2023,1/21/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,17,FALSE,TRUE,3383,40596,Monthly,70,26537,8,6,4
A-eb7fac,S-dfa4c8,Company_28,DevTools,US,10/28/2023,1/21/2024,4/22/2024,Organic,Enterprise,FALSE,TRUE,Pro,TRUE,7,FALSE,TRUE,343,4116,Annual,103,33843,6,4,4
A-2446e3,S-c899a3,Company_241,EdTech,IN,1/10/2024,1/21/2024,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,27,FALSE,TRUE,1323,15876,Monthly,51,19509,8,3,4
A-35083d,S-dc2418,Company_27,HealthTech,IN,4/28/2023,1/23/2024,12/31/2024,Partner,Basic,FALSE,FALSE,Basic,FALSE,27,FALSE,TRUE,646,7752,Monthly,40,8677,3,4,4.8
A-6a4e2d,S-c844bd,Company_46,EdTech,UK,4/7/2023,1/23/2024,11/3/2024,Partner,Pro,FALSE,TRUE,Basic,TRUE,9,FALSE,TRUE,171,2052,Annual,76,16455,8,2,4.5
A-e43bf7,S-f2537d,Company_215,Cybersecurity,AU,3/24/2023,1/24/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,44,FALSE,TRUE,2156,25872,Monthly,89,21635,4,5,4
A-1b707d,S-b2f038,Company_56,Cybersecurity,US,7/14/2023,1/24/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Pro,FALSE,7,FALSE,TRUE,637,7644,Monthly,15,6954,0,3,4
A-ed510f,S-38bf32,Company_361,Cybersecurity,IN,1/17/2023,1/24/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,42,FALSE,TRUE,2058,24696,Annual,78,29762,5,9,4
A-3793ee,S-bf39f7,Company_332,Cybersecurity,CA,3/21/2023,1/24/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Pro,FALSE,49,TRUE,TRUE,2401,28812,Monthly,60,11479,0,4,4
A-331424,S-70e232,Company_246,DevTools,US,11/6/2023,1/24/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,11,FALSE,TRUE,2189,26268,Annual,47,16120,1,2,4
A-55f257,S-caec41,Company_496,FinTech,US,12/21/2023,1/24/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,16,FALSE,TRUE,4577,54924,Annual,23,5477,4,6,4.7
A-417d2f,S-ba7f2a,Company_285,Cybersecurity,IN,7/4/2023,1/24/2024,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,9,TRUE,TRUE,266,3192,Annual,68,20609,5,6,4.2
A-7f8241,S-2573e4,Company_42,EdTech,US,3/14/2023,1/25/2024,12/31/2024,Organic,Pro,FALSE,TRUE,Basic,FALSE,47,FALSE,TRUE,1140,13680,Monthly,36,12646,0,1,3
A-81edc3,S-d4c0a0,Company_236,Cybersecurity,IN,10/30/2023,1/25/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,12,FALSE,TRUE,882,10584,Annual,23,4298,2,3,4
A-cdf020,S-991d05,Company_345,DevTools,AU,8/16/2023,1/25/2024,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,31,FALSE,FALSE,1911,22932,Annual,55,13854,6,4,4
A-d792a6,S-276555,Company_486,DevTools,US,1/23/2023,1/26/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Pro,FALSE,20,FALSE,TRUE,1764,21168,Annual,11,2470,1,5,4
A-dbc825,S-72e73f,Company_252,EdTech,FR,1/7/2024,1/26/2024,12/31/2024,Partner,Enterprise,FALSE,FALSE,Enterprise,FALSE,19,FALSE,FALSE,3781,45372,Annual,32,9839,1,6,4
A-157070,S-cd74b9,Company_85,FinTech,US,11/9/2023,1/26/2024,12/31/2024,Ads,Pro,TRUE,FALSE,Enterprise,FALSE,16,FALSE,TRUE,3184,38208,Annual,67,18982,0,3,3.6
A-8145a0,S-40adae,Company_33,Cybersecurity,AU,4/25/2023,1/26/2024,12/31/2024,Partner,Basic,FALSE,FALSE,Basic,FALSE,6,TRUE,TRUE,190,2280,Monthly,60,10110,1,6,4
A-b20d99,S-78da0b,Company_29,HealthTech,IN,9/27/2023,1/26/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,20,FALSE,TRUE,3980,47760,Monthly,36,14291,0,2,3.5
A-05d3b3,S-5a1fc3,Company_213,DevTools,AU,5/28/2023,1/29/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,11,TRUE,TRUE,2587,31044,Monthly,28,11113,3,6,4.2
A-10b8f2,S-2a73e2,Company_151,HealthTech,DE,1/11/2023,1/29/2024,12/31/2024,Organic,Basic,FALSE,FALSE,Basic,FALSE,47,TRUE,FALSE,893,10716,Annual,122,37399,3,3,4.3
A-59f724,S-85eb8f,Company_432,HealthTech,US,11/3/2023,1/29/2024,12/31/2024,Other,Enterprise,FALSE,FALSE,Enterprise,FALSE,13,TRUE,TRUE,4378,52536,Monthly,97,38355,6,4,4.2
A-bcf664,S-ca72d9,Company_248,DevTools,US,5/19/2023,1/29/2024,12/31/2024,Other,Pro,FALSE,TRUE,Basic,FALSE,30,FALSE,TRUE,1045,12540,Annual,70,24516,8,5,4
A-3b5cd1,S-a648e7,Company_49,FinTech,US,9/12/2023,1/29/2024,12/31/2024,Event,Basic,FALSE,FALSE,Basic,FALSE,13,TRUE,FALSE,247,2964,Annual,54,15786,6,5,4
A-474ad4,S-e7cb68,Company_261,EdTech,US,11/28/2023,1/29/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,9,FALSE,TRUE,441,5292,Annual,51,10608,2,3,4.3
A-ba6516,S-c14073,Company_154,FinTech,US,10/29/2023,1/30/2024,12/31/2024,Ads,Pro,FALSE,TRUE,Basic,FALSE,27,FALSE,TRUE,513,6156,Annual,17,5716,2,6,4
A-508199,S-82ffca,Company_208,FinTech,AU,1/28/2024,1/30/2024,12/31/2024,Event,Basic,TRUE,FALSE,Enterprise,FALSE,19,FALSE,FALSE,3781,45372,Annual,20,5027,4,3,3.6
A-855a48,S-72cf21,Company_389,EdTech,US,12/22/2023,1/30/2024,12/31/2024,Partner,Pro,TRUE,FALSE,Enterprise,FALSE,27,TRUE,FALSE,7960,95520,Annual,32,15969,3,5,3.8
A-296d7c,S-e77b1e,Company_182,DevTools,DE,11/8/2023,1/30/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,4,FALSE,TRUE,114,1368,Annual,68,22413,4,5,3.8
A-b20d99,S-081b81,Company_29,HealthTech,IN,9/27/2023,1/30/2024,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,20,FALSE,TRUE,380,4560,Annual,27,4221,0,2,3.5
A-cdf020,S-91cd9b,Company_345,DevTools,AU,8/16/2023,1/31/2024,7/3/2024,Organic,Pro,FALSE,FALSE,Pro,TRUE,34,FALSE,TRUE,2205,26460,Annual,77,29231,1,4,4
A-5a215a,S-5bb58e,Company_358,EdTech,FR,1/5/2024,1/31/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,87,FALSE,FALSE,1653,19836,Annual,19,4310,4,4,4
A-313be3,S-0b6899,Company_136,EdTech,US,11/15/2023,1/31/2024,12/31/2024,Partner,Enterprise,FALSE,FALSE,Enterprise,FALSE,47,TRUE,FALSE,9353,112236,Annual,32,16043,1,4,4.2
A-8ed5dd,S-cdc347,Company_222,EdTech,UK,6/29/2023,1/31/2024,12/31/2024,Event,Enterprise,FALSE,FALSE,Enterprise,FALSE,5,FALSE,TRUE,995,11940,Monthly,51,27302,0,6,3.8
A-8145a0,S-2eb247,Company_33,Cybersecurity,AU,4/25/2023,2/1/2024,6/9/2024,Partner,Basic,TRUE,FALSE,Enterprise,TRUE,14,TRUE,TRUE,4975,59700,Monthly,32,6593,0,6,4
A-c45b23,S-a4139f,Company_75,FinTech,UK,12/8/2023,2/1/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,5,FALSE,TRUE,245,2940,Monthly,50,14823,1,3,3.6
A-e98302,S-6f1051,Company_286,EdTech,US,12/26/2023,2/1/2024,12/31/2024,Ads,Enterprise,FALSE,FALSE,Enterprise,FALSE,25,TRUE,TRUE,6766,81192,Annual,56,17314,6,9,4.1
A-3be56b,S-2f729b,Company_200,HealthTech,IN,10/26/2023,2/1/2024,3/5/2024,Event,Pro,FALSE,FALSE,Pro,TRUE,19,FALSE,TRUE,1715,20580,Monthly,19,7274,4,4,3.5
A-69fad4,S-1d63bf,Company_103,FinTech,UK,4/6/2023,2/1/2024,8/19/2024,Ads,Basic,TRUE,FALSE,Enterprise,TRUE,14,FALSE,TRUE,4378,52536,Monthly,85,22314,3,4,3.8
A-832ec2,S-396546,Company_19,FinTech,UK,11/19/2023,2/2/2024,12/31/2024,Event,Enterprise,FALSE,FALSE,Enterprise,FALSE,12,TRUE,FALSE,3781,45372,Monthly,47,16717,2,3,4
A-4a4c2d,S-f6b264,Company_473,DevTools,US,5/2/2023,2/2/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,54,FALSE,FALSE,2646,31752,Monthly,103,34394,0,5,4.2
A-50f3f7,S-e21910,Company_140,HealthTech,US,12/22/2023,2/2/2024,12/31/2024,Partner,Basic,FALSE,FALSE,Basic,FALSE,31,FALSE,TRUE,589,7068,Monthly,50,14769,1,6,4.5
A-417d2f,S-38eb77,Company_285,Cybersecurity,IN,7/4/2023,2/2/2024,5/3/2024,Partner,Pro,TRUE,FALSE,Enterprise,TRUE,15,TRUE,TRUE,5174,62088,Monthly,39,8353,1,6,4.2
A-65aeb5,S-c2eeba,Company_120,DevTools,US,1/25/2024,2/2/2024,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,9,FALSE,FALSE,171,2052,Monthly,89,20177,4,2,4.5
A-ccb686,S-f4a92a,Company_491,DevTools,US,1/22/2024,2/2/2024,12/31/2024,Other,Basic,TRUE,FALSE,Pro,FALSE,12,FALSE,FALSE,686,8232,Annual,17,5156,0,1,4
A-0f3e88,S-c284ce,Company_428,HealthTech,US,7/23/2023,2/3/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,9,FALSE,TRUE,2189,26268,Monthly,39,9007,0,3,4.3
A-856b1e,S-c1c6ca,Company_161,FinTech,US,10/31/2023,2/3/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,28,FALSE,TRUE,1764,21168,Monthly,27,7412,3,5,4
A-7920cc,S-a02981,Company_412,Cybersecurity,FR,11/23/2023,2/4/2024,12/31/2024,Ads,Pro,FALSE,TRUE,Basic,FALSE,39,FALSE,TRUE,741,8892,Monthly,40,15457,4,7,4.1
A-05d3b3,S-02508a,Company_213,DevTools,AU,5/28/2023,2/4/2024,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,19,TRUE,TRUE,532,6384,Annual,61,18735,2,6,4.2
A-e1b9cd,S-a14f63,Company_484,DevTools,US,2/26/2023,2/4/2024,12/31/2024,Event,Pro,TRUE,FALSE,Enterprise,FALSE,40,FALSE,TRUE,7960,95520,Monthly,64,15564,2,1,3
A-c1dfe1,S-2b0a2d,Company_53,DevTools,DE,8/7/2023,2/4/2024,12/31/2024,Ads,Pro,FALSE,TRUE,Basic,FALSE,26,FALSE,TRUE,494,5928,Annual,40,15744,5,3,4
A-faa28c,S-084f4a,Company_91,HealthTech,US,1/30/2024,2/5/2024,10/13/2024,Organic,Enterprise,FALSE,FALSE,Enterprise,TRUE,48,FALSE,FALSE,9552,114624,Monthly,76,12197,4,4,4.5
A-794a0b,S-509f0d,Company_168,HealthTech,DE,6/2/2023,2/5/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,29,FALSE,TRUE,1715,20580,Monthly,59,14739,9,0,0
A-7e0a10,S-c14f97,Company_64,FinTech,US,11/18/2023,2/5/2024,12/31/2024,Ads,Enterprise,FALSE,TRUE,Pro,FALSE,46,FALSE,TRUE,2254,27048,Monthly,37,8230,2,5,4
A-a6d261,S-e753fa,Company_303,FinTech,CA,11/29/2023,2/6/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,19,FALSE,TRUE,1372,16464,Annual,40,6658,2,4,4.5
A-f03140,S-477506,Company_209,DevTools,IN,11/22/2023,2/6/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,27,TRUE,TRUE,1323,15876,Annual,93,33007,6,7,3.8
A-4437e4,S-72b4f2,Company_192,Cybersecurity,US,9/16/2023,2/6/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,26,FALSE,TRUE,2401,28812,Annual,33,10434,7,6,3.6
A-c62e55,S-81d63a,Company_315,EdTech,US,2/8/2023,2/7/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,29,TRUE,TRUE,2744,32928,Annual,30,8044,2,4,4
A-43a9e3,S-f3274c,Company_1,FinTech,IN,8/17/2023,2/7/2024,12/31/2024,Other,Basic,TRUE,FALSE,Pro,FALSE,18,FALSE,FALSE,882,10584,Annual,30,5319,0,3,4
A-508199,S-67595c,Company_208,FinTech,AU,1/28/2024,2/8/2024,12/31/2024,Event,Basic,FALSE,FALSE,Basic,FALSE,23,FALSE,FALSE,513,6156,Annual,26,7702,0,3,3.6
A-e83938,S-134753,Company_111,DevTools,UK,11/21/2023,2/8/2024,12/31/2024,Other,Pro,TRUE,FALSE,Enterprise,FALSE,9,TRUE,TRUE,3184,38208,Monthly,45,8718,3,4,3.7
A-659280,S-0b80b4,Company_417,FinTech,IN,11/17/2023,2/8/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,30,TRUE,TRUE,2303,27636,Annual,37,6023,4,4,4.2
A-1f559b,S-e3b379,Company_357,HealthTech,US,9/4/2023,2/8/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Basic,FALSE,9,TRUE,TRUE,247,2964,Monthly,27,11052,3,5,4.2
A-92a333,S-195f9b,Company_116,FinTech,US,3/24/2023,2/8/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,12,FALSE,TRUE,686,8232,Annual,77,28028,8,4,4
A-bece89,S-42fb01,Company_128,Cybersecurity,IN,12/1/2023,2/8/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,27,FALSE,TRUE,1372,16464,Monthly,25,5453,3,4,4
A-712f1c,S-76e7d9,Company_331,DevTools,US,12/16/2023,2/9/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,31,FALSE,TRUE,8756,105072,Monthly,40,11068,0,6,4
A-aa9511,S-082b15,Company_203,DevTools,US,10/10/2023,2/9/2024,12/31/2024,Other,Pro,TRUE,FALSE,Enterprise,FALSE,60,TRUE,TRUE,19303,231636,Annual,15,4161,0,2,4
A-6da850,S-92f4b4,Company_293,FinTech,IN,10/7/2023,2/9/2024,12/31/2024,Organic,Pro,FALSE,TRUE,Basic,FALSE,12,FALSE,TRUE,342,4104,Monthly,15,5385,0,5,4
A-151c9a,S-909612,Company_260,FinTech,US,1/27/2023,2/10/2024,12/31/2024,Ads,Enterprise,FALSE,FALSE,Enterprise,FALSE,23,FALSE,TRUE,4577,54924,Monthly,86,23380,0,2,3.5
A-69fad4,S-b90a53,Company_103,FinTech,UK,4/6/2023,2/10/2024,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,9,FALSE,TRUE,209,2508,Annual,16,2600,0,4,3.8
A-51ec1b,S-b29d83,Company_247,DevTools,US,11/8/2023,2/10/2024,12/31/2024,Ads,Enterprise,FALSE,TRUE,Basic,FALSE,9,FALSE,TRUE,209,2508,Annual,26,11618,4,3,4.7
A-19b2c8,S-44f453,Company_476,DevTools,IN,6/6/2023,2/10/2024,12/31/2024,Other,Pro,TRUE,FALSE,Enterprise,FALSE,20,FALSE,TRUE,3980,47760,Monthly,24,11712,2,3,4.7
A-157070,S-ffd591,Company_85,FinTech,US,11/9/2023,2/11/2024,4/15/2024,Ads,Pro,FALSE,TRUE,Basic,TRUE,17,FALSE,TRUE,323,3876,Monthly,11,3033,0,3,3.6
A-e3bd71,S-a9ec8b,Company_347,Cybersecurity,US,3/25/2023,2/11/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,31,FALSE,TRUE,6169,74028,Monthly,86,30882,3,4,4
A-328bd0,S-24ae40,Company_237,HealthTech,AU,5/16/2023,2/11/2024,3/28/2024,Partner,Enterprise,FALSE,TRUE,Basic,TRUE,18,FALSE,TRUE,342,4104,Monthly,53,11358,4,5,3.8
A-13466a,S-af6536,Company_196,DevTools,AU,10/22/2023,2/11/2024,10/28/2024,Event,Basic,TRUE,FALSE,Enterprise,TRUE,21,FALSE,TRUE,7960,95520,Monthly,16,1776,1,3,4.3
A-5a215a,S-93f835,Company_358,EdTech,FR,1/5/2024,2/11/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Pro,FALSE,87,FALSE,TRUE,4263,51156,Monthly,68,18798,0,4,4
A-faa28c,S-04ec2f,Company_91,HealthTech,US,1/30/2024,2/11/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Pro,FALSE,48,FALSE,TRUE,2352,28224,Annual,26,9659,3,4,4.5
A-f446b6,S-127844,Company_36,DevTools,DE,5/12/2023,2/11/2024,12/31/2024,Ads,Pro,TRUE,FALSE,Enterprise,FALSE,6,TRUE,TRUE,1393,16716,Monthly,34,13436,2,8,4.1
A-4437e4,S-8cc2e2,Company_192,Cybersecurity,US,9/16/2023,2/12/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,15,FALSE,TRUE,1323,15876,Monthly,61,14000,0,6,3.6
A-157070,S-bc66af,Company_85,FinTech,US,11/9/2023,2/12/2024,10/2/2024,Ads,Pro,FALSE,FALSE,Pro,TRUE,17,FALSE,TRUE,882,10584,Monthly,75,26485,0,3,3.6
A-40a557,S-6762fa,Company_86,Cybersecurity,AU,12/3/2023,2/12/2024,12/31/2024,Partner,Pro,TRUE,FALSE,Enterprise,FALSE,16,TRUE,TRUE,3184,38208,Annual,61,18545,2,7,3.8
A-462d45,S-5a4fb5,Company_13,Cybersecurity,US,1/15/2024,2/13/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,12,TRUE,TRUE,637,7644,Annual,61,12956,4,4,4
A-d49cc5,S-101201,Company_275,Cybersecurity,FR,9/19/2023,2/13/2024,12/31/2024,Event,Basic,FALSE,FALSE,Basic,FALSE,50,FALSE,TRUE,950,11400,Annual,49,18271,5,4,4.2
A-c45b23,S-62f048,Company_75,FinTech,UK,12/8/2023,2/13/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,6,FALSE,TRUE,343,4116,Monthly,108,35516,0,3,3.6
A-84ebe4,S-e3a257,Company_68,FinTech,US,3/12/2023,2/14/2024,12/31/2024,Ads,Pro,FALSE,FALSE,Pro,FALSE,18,TRUE,TRUE,882,10584,Annual,6,1140,2,4,4
A-65c341,S-e4df5d,Company_308,FinTech,US,12/26/2023,2/15/2024,12/31/2024,Ads,Pro,FALSE,FALSE,Pro,FALSE,14,TRUE,TRUE,833,9996,Annual,33,14085,1,5,4
A-1f0ac7,S-e7e4bd,Company_3,HealthTech,UK,8/27/2023,2/15/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,24,TRUE,TRUE,4776,57312,Annual,114,34523,8,2,4
A-659280,S-96b8d5,Company_417,FinTech,IN,11/17/2023,2/15/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Basic,FALSE,17,TRUE,FALSE,380,4560,Annual,32,8170,7,4,4.2
A-dfbd31,S-8b0950,Company_190,DevTools,UK,12/4/2023,2/15/2024,12/31/2024,Partner,Enterprise,FALSE,FALSE,Enterprise,FALSE,14,FALSE,FALSE,2786,33432,Monthly,37,11973,0,6,4.2
A-5b1bcd,S-269b4a,Company_166,DevTools,US,9/16/2023,2/15/2024,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,73,FALSE,TRUE,14527,174324,Monthly,33,10774,0,4,4.2
A-3932db,S-81caea,Company_144,HealthTech,CA,10/4/2023,2/15/2024,12/31/2024,Other,Pro,FALSE,TRUE,Basic,FALSE,19,TRUE,TRUE,361,4332,Monthly,67,23322,6,6,4.2
A-3a5ad8,S-d1f12e,Company_94,HealthTech,US,12/5/2023,2/15/2024,12/31/2024,Organic,Enterprise,FALSE,FALSE,Enterprise,FALSE,20,TRUE,TRUE,6169,74028,Monthly,20,7574,0,4,4.2
A-f17767,S-d725da,Company_123,DevTools,US,1/30/2023,2/15/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,12,TRUE,TRUE,1078,12936,Annual,0,0,0,3,4
A-acb7f7,S-84dd93,Company_330,EdTech,US,1/6/2024,2/16/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,32,FALSE,TRUE,6368,76416,Annual,56,18529,2,3,3.7
A-bb2f49,S-20f1bd,Company_356,Cybersecurity,US,5/28/2023,2/16/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,12,FALSE,TRUE,784,9408,Monthly,32,7521,4,3,4
A-9affe6,S-869430,Company_401,Cybersecurity,US,3/22/2023,2/16/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,18,FALSE,TRUE,1421,17052,Monthly,21,2556,0,3,3.6
A-6e08f3,S-c419d6,Company_220,Cybersecurity,US,2/27/2023,2/16/2024,12/31/2024,Event,Basic,TRUE,FALSE,Enterprise,FALSE,16,FALSE,FALSE,4776,57312,Annual,29,11721,2,2,3.5
A-55f257,S-0a8acf,Company_496,FinTech,US,12/21/2023,2/16/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,11,FALSE,TRUE,637,7644,Monthly,46,15521,2,6,4.7
A-98a59a,S-4faeb9,Company_80,FinTech,UK,8/4/2023,2/16/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,56,FALSE,TRUE,2744,32928,Monthly,48,11649,5,3,4.3
A-e89151,S-cbe349,Company_234,FinTech,UK,9/14/2023,2/16/2024,4/23/2024,Organic,Pro,TRUE,FALSE,Enterprise,TRUE,8,TRUE,FALSE,1592,19104,Annual,47,16309,0,2,4.5
